"sample","fieldID","region","site","management","treatment","plot","day","lat","lon","sand_pct","soil_moisture","soil_temp","pH","soil_tot_C","soil_tot_N","abv_plant_biomass","plant_avail_N","fb_ratio","microbial_biomass","ITS_ID","X16S_ID","X16Sf","X16Sr","ITSf","ITSr","md5_16Sf","md5_16Sr","md5_ITSf","md5_ITSr","exp_alias_16S","run_alias_16S","exp_alias_ITS","run_alias_ITS","run_acc_16S","exp_acc_16S","run_acc_ITS","exp_acc_ITS","samp_acc","ext_id_acc","proj_acc"
"ScS4ExCp3d0","ScS4Ex","Sc",4,"Ex","C",3,0,56.90028,-2.5353078,47.693646,42.6,19.8,4.31,6.56164584,0.552879418,0.145454545454545,0.00167658551344413,0.0399198119088901,0.0296776826813036,"ResRisMcr-1-A-E-09-ScS4ExCp3d0-ITS-1","ResRisMcr-1-A-E-09-ScS4ExCp3d0-16S-1","ResRisMcr-1-A-E-09-ScS4ExCp3d0-16S-1_S57_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-09-ScS4ExCp3d0-16S-1_S57_L001_R2_001.fastq.gz","ResRisMcr-1-A-E-09-ScS4ExCp3d0-ITS-1_S57_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-09-ScS4ExCp3d0-ITS-1_S57_L001_R2_001.fastq.gz","f5b155c988bec5b1213ddcba6c542351","e68178a4ca31c8853296201287ffc5ed","c1911f5ac6b740df1df12eea72c080fc","98ccb53397b16e8714c767f6ccebe252","ScS4ExCp3d0_16S_exp","ScS4ExCp3d0_16S_run","ScS4ExCp3d0_ITS_exp","ScS4ExCp3d0_ITS_run","ERR11532067","ERX10936633","ERR11532408","ERX10936974","ERS15578088","SAMEA113583179","PRJEB63076"
"ScS4ExCp3d60","ScS4Ex","Sc",4,"Ex","C",3,60,56.90028,-2.5353078,47.693646,33.8,15.3,4.31,5.553096572,0.461745448,NA,0.00323186918085605,0.0619495259986082,0.0276229840743782,"ResRisMcr-3-C-D-02-ScS4ExCp3d60-ITS-1","ResRisMcr-3-C-D-02-ScS4ExCp3d60-16S-1","ResRisMcr-3-C-D-02-ScS4ExCp3d60-16S-1_S230_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-02-ScS4ExCp3d60-16S-1_S230_L001_R2_001.fastq.gz","ResRisMcr-3-C-D-02-ScS4ExCp3d60-ITS-1_S230_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-02-ScS4ExCp3d60-ITS-1_S230_L001_R2_001.fastq.gz","1286311ac9dcad51c54a2649fe7d97ff","a95a80e9d45cc09dd84448dc52431d5f","9786ae6b68009572fa2863ccb2b808b6","dafddddb4bc56d248267c096bf2b72ee","ScS4ExCp3d60_16S_exp","ScS4ExCp3d60_16S_run","ScS4ExCp3d60_ITS_exp","ScS4ExCp3d60_ITS_run","ERR11532068","ERX10936634","ERR11532409","ERX10936975","ERS15578089","SAMEA113583180","PRJEB63076"
"ScS4ExDp1d0","ScS4Ex","Sc",4,"Ex","D",1,0,56.9002227,-2.5353643,47.693646,15.7,20.7,4.88,9.520462066,0.771600946,0.0701818181818182,0.00379804225336868,0.050333641725818,0.0251839415340953,"ResRisMcr-3-C-B-01-ScS4ExDp1d0-ITS-1","ResRisMcr-3-C-B-01-ScS4ExDp1d0-16S-1","ResRisMcr-3-C-B-01-ScS4ExDp1d0-16S-1_S205_L001_R1_001.fastq.gz","ResRisMcr-3-C-B-01-ScS4ExDp1d0-16S-1_S205_L001_R2_001.fastq.gz","ResRisMcr-3-C-B-01-ScS4ExDp1d0-ITS-1_S205_L001_R1_001.fastq.gz","ResRisMcr-3-C-B-01-ScS4ExDp1d0-ITS-1_S205_L001_R2_001.fastq.gz","2949e7ce23d340b6109fd39736c5aadd","3cf3f9bd59ee0ba9e04917bec97154c9","2fdfdbc4be73f02a2fd939a80a090212","63b0d651c8d16d2402fbe196c751b2c6","ScS4ExDp1d0_16S_exp","ScS4ExDp1d0_16S_run","ScS4ExDp1d0_ITS_exp","ScS4ExDp1d0_ITS_run","ERR11532069","ERX10936635","ERR11532410","ERX10936976","ERS15578090","SAMEA113583181","PRJEB63076"
"ScS4ExDp1d60","ScS4Ex","Sc",4,"Ex","D",1,60,56.9002227,-2.5353643,47.693646,22.4,15.4,4.88,10.686976882,0.838432524,NA,0.00517470627839066,0.0938881025841898,0.0359287524062756,"ResRisMcr-1-A-D-05-ScS4ExDp1d60-ITS-1","ResRisMcr-1-A-D-05-ScS4ExDp1d60-16S-1","ResRisMcr-1-A-D-05-ScS4ExDp1d60-16S-1_S41_L001_R1_001.fastq.gz","ResRisMcr-1-A-D-05-ScS4ExDp1d60-16S-1_S41_L001_R2_001.fastq.gz","ResRisMcr-1-A-D-05-ScS4ExDp1d60-ITS-1_S41_L001_R1_001.fastq.gz","ResRisMcr-1-A-D-05-ScS4ExDp1d60-ITS-1_S41_L001_R2_001.fastq.gz","812f4bcf15275f93a0b85cacddbeb9c4","724697a8cd7f6996106aa466d5929a64","0607546e225eaf69c3b1a0ad81b9a4f1","8ff0c59669bdb405c69aeb057f1ae136","ScS4ExDp1d60_16S_exp","ScS4ExDp1d60_16S_run","ScS4ExDp1d60_ITS_exp","ScS4ExDp1d60_ITS_run","ERR11532070","ERX10936636","ERR11532411","ERX10936977","ERS15578091","SAMEA113583182","PRJEB63076"
"ScS4ExDp2d0","ScS4Ex","Sc",4,"Ex","D",2,0,56.900279,-2.53526,47.693646,17.3,19.6,4.41,7.308944394,0.601484202,0.0886363636363636,0.00274207994975931,0.0671669510355408,0.023324093273159,"ResRisMcr-3-C-B-03-ScS4ExDp2d0-ITS-1","ResRisMcr-3-C-B-03-ScS4ExDp2d0-16S-1","ResRisMcr-3-C-B-03-ScS4ExDp2d0-16S-1_S207_L001_R1_001.fastq.gz","ResRisMcr-3-C-B-03-ScS4ExDp2d0-16S-1_S207_L001_R2_001.fastq.gz","ResRisMcr-3-C-B-03-ScS4ExDp2d0-ITS-1_S207_L001_R1_001.fastq.gz","ResRisMcr-3-C-B-03-ScS4ExDp2d0-ITS-1_S207_L001_R2_001.fastq.gz","751c31cf3d8df5df565d292391e02d6a","53be2211c0dc1b8effa8172d92dc5621","b235872a3655c8249deacf83c9ca5925","897f9f635eb0bffe1369b8b01845a9e3","ScS4ExDp2d0_16S_exp","ScS4ExDp2d0_16S_run","ScS4ExDp2d0_ITS_exp","ScS4ExDp2d0_ITS_run","ERR11532071","ERX10936637","ERR11532412","ERX10936978","ERS15578092","SAMEA113583183","PRJEB63076"
"ScS4ExDp2d60","ScS4Ex","Sc",4,"Ex","D",2,60,56.900279,-2.53526,47.693646,21.8,14.6,4.41,7.059844876,0.558955016,NA,0.00369238168637234,0.0437205673873935,0.0177359910439309,"ResRisMcr-4-D-H-02-ScS4ExDp2d60-ITS-1","ResRisMcr-4-D-H-02-ScS4ExDp2d60-16S-1","ResRisMcr-4-D-H-02-ScS4ExDp2d60-16S-1_S374_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-02-ScS4ExDp2d60-16S-1_S374_L001_R2_001.fastq.gz","ResRisMcr-4-D-H-02-ScS4ExDp2d60-ITS-1_S374_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-02-ScS4ExDp2d60-ITS-1_S374_L001_R2_001.fastq.gz","a35883003672eb20aba580f1b9977f85","0f4ee40006e4e86a933c796dba9fc17d","ed0ac5660e1aef6976df4d106be2dde2","99cb88e9eb548087003a33152096626a","ScS4ExDp2d60_16S_exp","ScS4ExDp2d60_16S_run","ScS4ExDp2d60_ITS_exp","ScS4ExDp2d60_ITS_run","ERR11532072","ERX10936638","ERR11532413","ERX10936979","ERS15578093","SAMEA113583184","PRJEB63076"
"ScS4ExDp3d0","ScS4Ex","Sc",4,"Ex","D",3,0,56.9002664,-2.5352833,47.693646,14.2,20.9,4.62,9.125548196,0.735147358,0.0657272727272727,0.00249067657054313,0.0827315175456034,0.0289262794329612,"ResRisMcr-4-D-F-01-ScS4ExDp3d0-ITS-1","ResRisMcr-4-D-F-01-ScS4ExDp3d0-16S-1","ResRisMcr-4-D-F-01-ScS4ExDp3d0-16S-1_S349_L001_R1_001.fastq.gz","ResRisMcr-4-D-F-01-ScS4ExDp3d0-16S-1_S349_L001_R2_001.fastq.gz","ResRisMcr-4-D-F-01-ScS4ExDp3d0-ITS-1_S349_L001_R1_001.fastq.gz","ResRisMcr-4-D-F-01-ScS4ExDp3d0-ITS-1_S349_L001_R2_001.fastq.gz","f2a1975bbd191cdb06e94c8ed7923316","66a1fe3ef916a6a9eda78b29e957a474","632f519acd24900de418735a27f8f6ed","d5f6ec3d8953f3894f1155ed4bbc8309","ScS4ExDp3d0_16S_exp","ScS4ExDp3d0_16S_run","ScS4ExDp3d0_ITS_exp","ScS4ExDp3d0_ITS_run","ERR11532073","ERX10936639","ERR11532414","ERX10936980","ERS15578094","SAMEA113583185","PRJEB63076"
"ScS4ExDp3d60","ScS4Ex","Sc",4,"Ex","D",3,60,56.9002664,-2.5352833,47.693646,21.2,14.8,4.62,6.300395126,0.51642583,NA,0.00317551789216491,0.0563172249400066,0.0214599145373106,"ResRisMcr-4-D-H-03-ScS4ExDp3d60-ITS-1","ResRisMcr-4-D-H-03-ScS4ExDp3d60-16S-1","ResRisMcr-4-D-H-03-ScS4ExDp3d60-16S-1_S375_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-03-ScS4ExDp3d60-16S-1_S375_L001_R2_001.fastq.gz","ResRisMcr-4-D-H-03-ScS4ExDp3d60-ITS-1_S375_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-03-ScS4ExDp3d60-ITS-1_S375_L001_R2_001.fastq.gz","f317bd8bdcec0d0d151adc67fc6cc230","dd2bde9dbae8bd7efec6fc7c8be1fd73","d1696a377328b21cc8242fcdad25378b","289c13c11c87c57fa973e925f287df96","ScS4ExDp3d60_16S_exp","ScS4ExDp3d60_16S_run","ScS4ExDp3d60_ITS_exp","ScS4ExDp3d60_ITS_run","ERR11532074","ERX10936640","ERR11532415","ERX10936981","ERS15578095","SAMEA113583186","PRJEB63076"
"ScS4InCp1d0","ScS4In","Sc",4,"In","C",1,0,56.9004291,-2.5354631,42.393165,61.9,19.5,5.3,4.54938109,0.33852019,0.197909090909091,0.00268368686178119,0.0619410795568615,0.0249634281517048,"ResRisMcr-2-B-B-07-ScS4InCp1d0-ITS-1","ResRisMcr-2-B-B-07-ScS4InCp1d0-16S-1","ResRisMcr-2-B-B-07-ScS4InCp1d0-16S-1_S115_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-07-ScS4InCp1d0-16S-1_S115_L001_R2_001.fastq.gz","ResRisMcr-2-B-B-07-ScS4InCp1d0-ITS-1_S115_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-07-ScS4InCp1d0-ITS-1_S115_L001_R2_001.fastq.gz","e065ad62382e0c522ad774b880f44956","b13f7187d80ac11c4f155469e56a0c5c","a77738470cd8d2bf78128140ee5f8317","d71fd4bf9dcabd33407f33d6ae3f6542","ScS4InCp1d0_16S_exp","ScS4InCp1d0_16S_run","ScS4InCp1d0_ITS_exp","ScS4InCp1d0_ITS_run","ERR11532075","ERX10936641","ERR11532416","ERX10936982","ERS15578096","SAMEA113583187","PRJEB63076"
"ScS4InCp1d60","ScS4In","Sc",4,"In","C",1,60,56.9004291,-2.5354631,42.393165,42.2,14.7,5.3,5.68053392,0.47888222,NA,0.00394941308998251,0.0577926823732617,0.0114042054866007,"ResRisMcr-1-A-A-04-ScS4InCp1d60-ITS-1","ResRisMcr-1-A-A-04-ScS4InCp1d60-16S-1","ResRisMcr-1-A-A-04-ScS4InCp1d60-16S-1_S4_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-04-ScS4InCp1d60-16S-1_S4_L001_R2_001.fastq.gz","ResRisMcr-1-A-A-04-ScS4InCp1d60-ITS-1_S4_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-04-ScS4InCp1d60-ITS-1_S4_L001_R2_001.fastq.gz","a981d2ea0b940b4793ae8db0cee3882c","d00c749e8c558d2d74982f4a47d43b47","80eb7c207714801802ca9825c2f24322","23052d851bb117330f99e1ac43bf1fda","ScS4InCp1d60_16S_exp","ScS4InCp1d60_16S_run","ScS4InCp1d60_ITS_exp","ScS4InCp1d60_ITS_run","ERR11532076","ERX10936642","ERR11532417","ERX10936983","ERS15578097","SAMEA113583188","PRJEB63076"
"ScS4InCp2d0","ScS4In","Sc",4,"In","C",2,0,56.9004611,-2.5355208,42.393165,65.7,20.3,5.55,6.25023863,0.46236904,0.144181818181818,0.00232912588736812,0.054381258252476,0.036952510851274,"ResRisMcr-1-A-B-01-ScS4InCp2d0-ITS-1","ResRisMcr-1-A-B-01-ScS4InCp2d0-16S-1","ResRisMcr-1-A-B-01-ScS4InCp2d0-16S-1_S13_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-01-ScS4InCp2d0-16S-1_S13_L001_R2_001.fastq.gz","ResRisMcr-1-A-B-01-ScS4InCp2d0-ITS-1_S13_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-01-ScS4InCp2d0-ITS-1_S13_L001_R2_001.fastq.gz","869a3ab770fa901db13c1ee57970ee69","95a0bcdd8094935b678ed6d0bb5da5fa","92c3ee9d4e6c9a5826a14885f21862fc","7f08801062fbf6b36a4829a7129ef2fc","ScS4InCp2d0_16S_exp","ScS4InCp2d0_16S_run","ScS4InCp2d0_ITS_exp","ScS4InCp2d0_ITS_run","ERR11532077","ERX10936643","ERR11532418","ERX10936984","ERS15578098","SAMEA113583189","PRJEB63076"
"ScS4InCp2d60","ScS4In","Sc",4,"In","C",2,60,56.9004611,-2.5355208,42.393165,53.2,14.4,5.55,5.41632304,0.42108609,NA,0.00537763837887399,0.0549364547788842,0.0228380769116577,"ResRisMcr-2-B-H-02-ScS4InCp2d60-ITS-1","ResRisMcr-2-B-H-02-ScS4InCp2d60-16S-1","ResRisMcr-2-B-H-02-ScS4InCp2d60-16S-1_S182_L001_R1_001.fastq.gz","ResRisMcr-2-B-H-02-ScS4InCp2d60-16S-1_S182_L001_R2_001.fastq.gz","ResRisMcr-2-B-H-02-ScS4InCp2d60-ITS-1_S182_L001_R1_001.fastq.gz","ResRisMcr-2-B-H-02-ScS4InCp2d60-ITS-1_S182_L001_R2_001.fastq.gz","e8e43d3b312625cb7aceb36fd8f47c1b","32c07106a33be76a8b7940ab06234918","2c0bed24ad411953ab6dd2fcce5e40a9","2c7fe90e388f9ca1b69de08fdae88f5a","ScS4InCp2d60_16S_exp","ScS4InCp2d60_16S_run","ScS4InCp2d60_ITS_exp","ScS4InCp2d60_ITS_run","ERR11532078","ERX10936644","ERR11532419","ERX10936985","ERS15578099","SAMEA113583190","PRJEB63076"
"ScS4InCp3d0","ScS4In","Sc",4,"In","C",3,0,56.9004451,-2.5354919,42.393165,58.8,19.5,5.47,5.29247419,0.44585586,0.194363636363636,0.00344415565498969,0.127941242906163,0.0504197513350981,"ResRisMcr-2-B-B-04-ScS4InCp3d0-ITS-1","ResRisMcr-2-B-B-04-ScS4InCp3d0-16S-1","ResRisMcr-2-B-B-04-ScS4InCp3d0-16S-1_S112_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-04-ScS4InCp3d0-16S-1_S112_L001_R2_001.fastq.gz","ResRisMcr-2-B-B-04-ScS4InCp3d0-ITS-1_S112_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-04-ScS4InCp3d0-ITS-1_S112_L001_R2_001.fastq.gz","73a52c04b0e6072d3a3e3cecef0e1cc3","1b95f6d732bd3b40f7c072b76c9254a5","44b03fa0535697df0431094f6c4d76d6","e08a5d3a966b341d6243fedebe3552bd","ScS4InCp3d0_16S_exp","ScS4InCp3d0_16S_run","ScS4InCp3d0_ITS_exp","ScS4InCp3d0_ITS_run","ERR11532079","ERX10936645","ERR11532420","ERX10936986","ERS15578100","SAMEA113583191","PRJEB63076"
"ScS4InCp3d60","ScS4In","Sc",4,"In","C",3,60,56.9004451,-2.5354919,42.393165,64.2,14.6,5.47,5.49063235,0.42108609,NA,0.0022159886992774,0.0411608508735488,0.0274761050562229,"ResRisMcr-3-C-D-01-ScS4InCp3d60-ITS-1","ResRisMcr-3-C-D-01-ScS4InCp3d60-16S-1","ResRisMcr-3-C-D-01-ScS4InCp3d60-16S-1_S229_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-01-ScS4InCp3d60-16S-1_S229_L001_R2_001.fastq.gz","ResRisMcr-3-C-D-01-ScS4InCp3d60-ITS-1_S229_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-01-ScS4InCp3d60-ITS-1_S229_L001_R2_001.fastq.gz","4ad7eeab3987d3092152a1aa3f64783b","456e456f1a514e70e18a34d6cb250644","d694dcb205298ab9c37ce610706b1acb","686fadf2c36ec372df8ee96351e3aa10","ScS4InCp3d60_16S_exp","ScS4InCp3d60_16S_run","ScS4InCp3d60_ITS_exp","ScS4InCp3d60_ITS_run","ERR11532080","ERX10936646","ERR11532421","ERX10936987","ERS15578101","SAMEA113583192","PRJEB63076"
"ScS4InDp1d0","ScS4In","Sc",4,"In","D",1,0,56.9004449,-2.5354338,42.393165,22.9,18.7,5.26,7.12543717,0.51190858,0.334181818181818,0.00211640639049903,0.0637129228221083,0.0308151849282169,"ResRisMcr-1-A-C-02-ScS4InDp1d0-ITS-1","ResRisMcr-1-A-C-02-ScS4InDp1d0-16S-1","ResRisMcr-1-A-C-02-ScS4InDp1d0-16S-1_S26_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-02-ScS4InDp1d0-16S-1_S26_L001_R2_001.fastq.gz","ResRisMcr-1-A-C-02-ScS4InDp1d0-ITS-1_S26_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-02-ScS4InDp1d0-ITS-1_S26_L001_R2_001.fastq.gz","dcb4ec199e99c0e0976b1f0216dfa2ee","9d4d44dcf743f2e476341e34d26eba2d","56b9e1138f229f3f7b859cc646dd8e11","1ea56417e524dcaef77c5839a7030f5a","ScS4InDp1d0_16S_exp","ScS4InDp1d0_16S_run","ScS4InDp1d0_ITS_exp","ScS4InDp1d0_ITS_run","ERR11532081","ERX10936647","ERR11532422","ERX10936988","ERS15578102","SAMEA113583193","PRJEB63076"
"ScS4InDp1d60","ScS4In","Sc",4,"In","D",1,60,56.9004449,-2.5354338,42.393165,41.1,14.1,5.26,6.79517357,0.61098766,NA,0.00456044536053123,0.0643866786380751,0.0357643077833288,"ResRisMcr-1-A-B-10-ScS4InDp1d60-ITS-1","ResRisMcr-1-A-B-10-ScS4InDp1d60-16S-1","ResRisMcr-1-A-B-10-ScS4InDp1d60-16S-1_S22_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-10-ScS4InDp1d60-16S-1_S22_L001_R2_001.fastq.gz","ResRisMcr-1-A-B-10-ScS4InDp1d60-ITS-1_S22_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-10-ScS4InDp1d60-ITS-1_S22_L001_R2_001.fastq.gz","61a5d77f4ea97e83ec495e3faed00faf","f17ee2ab06f6b7899ee45b4086823db0","c3b239c9814564ed6e603c8e9297275b","7ac9363d37ea02ea6cd8851402b41ddf","ScS4InDp1d60_16S_exp","ScS4InDp1d60_16S_run","ScS4InDp1d60_ITS_exp","ScS4InDp1d60_ITS_run","ERR11532082","ERX10936648","ERR11532423","ERX10936989","ERS15578103","SAMEA113583194","PRJEB63076"
"ScS4InDp2d0","ScS4In","Sc",4,"In","D",2,0,56.9004769,-2.5354915,42.393165,39.1,22.1,5.42,7.38139146,0.54493494,0.144,0.00153505298081482,0.0773647769941951,0.0477174866510067,"ResRisMcr-1-A-E-08-ScS4InDp2d0-ITS-1","ResRisMcr-1-A-E-08-ScS4InDp2d0-16S-1","ResRisMcr-1-A-E-08-ScS4InDp2d0-16S-1_S56_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-08-ScS4InDp2d0-16S-1_S56_L001_R2_001.fastq.gz","ResRisMcr-1-A-E-08-ScS4InDp2d0-ITS-1_S56_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-08-ScS4InDp2d0-ITS-1_S56_L001_R2_001.fastq.gz","264f52bc97705784ee697a79b60c369a","463d04911c1ce7ac6b8e1799c5058e12","a0b57398c137f56d6c941018c02b1ee8","21b16b7fb0780392503fccb22cb65e86","ScS4InDp2d0_16S_exp","ScS4InDp2d0_16S_run","ScS4InDp2d0_ITS_exp","ScS4InDp2d0_ITS_run","ERR11532083","ERX10936649","ERR11532424","ERX10936990","ERS15578104","SAMEA113583195","PRJEB63076"
"ScS4InDp2d60","ScS4In","Sc",4,"In","D",2,60,56.9004769,-2.5354915,42.393165,42.2,14.7,5.42,5.80438277,0.47062563,NA,0.00122498271680493,0.0450641825012332,0.0257449071568026,"ResRisMcr-4-D-G-09-ScS4InDp2d60-ITS-1","ResRisMcr-4-D-G-09-ScS4InDp2d60-16S-1","ResRisMcr-4-D-G-09-ScS4InDp2d60-16S-1_S369_L001_R1_001.fastq.gz","ResRisMcr-4-D-G-09-ScS4InDp2d60-16S-1_S369_L001_R2_001.fastq.gz","ResRisMcr-4-D-G-09-ScS4InDp2d60-ITS-1_S369_L001_R1_001.fastq.gz","ResRisMcr-4-D-G-09-ScS4InDp2d60-ITS-1_S369_L001_R2_001.fastq.gz","67794b892678f4b60f84cef1e83e705a","4afec0130890a41a5b6dec94b3cde26a","f4bb215481aa444c79e269e9b9a71ba2","be6a181e483dd99e0c5a943cfa7577fd","ScS4InDp2d60_16S_exp","ScS4InDp2d60_16S_run","ScS4InDp2d60_ITS_exp","ScS4InDp2d60_ITS_run","ERR11532084","ERX10936650","ERR11532425","ERX10936991","ERS15578105","SAMEA113583196","PRJEB63076"
"ScS4InDp3d0","ScS4In","Sc",4,"In","D",3,0,56.9004609,-2.5354627,42.393165,19.7,20.5,5.46,7.34010851,0.54493494,0.129818181818182,0.00167950618121045,0.0686023389596296,0.0375776885407604,"ResRisMcr-2-B-B-08-ScS4InDp3d0-ITS-1","ResRisMcr-2-B-B-08-ScS4InDp3d0-16S-1","ResRisMcr-2-B-B-08-ScS4InDp3d0-16S-1_S116_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-08-ScS4InDp3d0-16S-1_S116_L001_R2_001.fastq.gz","ResRisMcr-2-B-B-08-ScS4InDp3d0-ITS-1_S116_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-08-ScS4InDp3d0-ITS-1_S116_L001_R2_001.fastq.gz","ab80957bf6989940f59837ea9a8b89be","c1a67403ce4bd84862c48051f6943e37","8001af5ef20a12eaf755df9fbc188f92","4dfe5a5d1dc9da1e87804cb6a04d4837","ScS4InDp3d0_16S_exp","ScS4InDp3d0_16S_run","ScS4InDp3d0_ITS_exp","ScS4InDp3d0_ITS_run","ERR11532085","ERX10936651","ERR11532426","ERX10936992","ERS15578106","SAMEA113583197","PRJEB63076"
"ScS4InDp3d60","ScS4In","Sc",4,"In","D",3,60,56.9004609,-2.5354627,42.393165,46.2,14.5,5.46,4.79707879,0.37980314,NA,0.00287458148583114,0.0366046952873723,0.0132062937275325,"ResRisMcr-2-B-H-01-ScS4InDp3d60-ITS-1","ResRisMcr-2-B-H-01-ScS4InDp3d60-16S-1","ResRisMcr-2-B-H-01-ScS4InDp3d60-16S-1_S181_L001_R1_001.fastq.gz","ResRisMcr-2-B-H-01-ScS4InDp3d60-16S-1_S181_L001_R2_001.fastq.gz","ResRisMcr-2-B-H-01-ScS4InDp3d60-ITS-1_S181_L001_R1_001.fastq.gz","ResRisMcr-2-B-H-01-ScS4InDp3d60-ITS-1_S181_L001_R2_001.fastq.gz","ca51c1dc08edd0a56e5832875523d9e8","27d339039b593f0e1d2ab1fbb5226d7b","0e12d9bc45eefa0d1aacd6951aacafe7","5e39c31e37ffba3aafc627e5772125ac","ScS4InDp3d60_16S_exp","ScS4InDp3d60_16S_run","ScS4InDp3d60_ITS_exp","ScS4InDp3d60_ITS_run","ERR11532086","ERX10936652","ERR11532427","ERX10936993","ERS15578107","SAMEA113583198","PRJEB63076"
"ScS5ExCp1d0","ScS5Ex","Sc",5,"Ex","C",1,0,56.902531,-2.5636252,44.732028,73.6,19.1,4.44,6.357669813,0.385313322,0.0543636363636364,0.00160633290065493,0.0276399714190108,0.0248890219925553,"ResRisMcr-4-D-A-03-ScS5ExCp1d0-ITS-1","ResRisMcr-4-D-A-03-ScS5ExCp1d0-16S-1","ResRisMcr-4-D-A-03-ScS5ExCp1d0-16S-1_S291_L001_R1_001.fastq.gz","ResRisMcr-4-D-A-03-ScS5ExCp1d0-16S-1_S291_L001_R2_001.fastq.gz","ResRisMcr-4-D-A-03-ScS5ExCp1d0-ITS-1_S291_L001_R1_001.fastq.gz","ResRisMcr-4-D-A-03-ScS5ExCp1d0-ITS-1_S291_L001_R2_001.fastq.gz","7b53fd7d54b41f905aa992fce99cf818","35ec90fcf99a8cb714455b0fcdc033d4","8919a8016abcf40e12ddb939c162f2cb","aee92354f56986c210038878d8e1ea04","ScS5ExCp1d0_16S_exp","ScS5ExCp1d0_16S_run","ScS5ExCp1d0_ITS_exp","ScS5ExCp1d0_ITS_run","ERR11532087","ERX10936653","ERR11532428","ERX10936994","ERS15578108","SAMEA113583199","PRJEB63076"
"ScS5ExCp1d60","ScS5Ex","Sc",5,"Ex","C",1,60,56.902531,-2.5636252,44.732028,64.2,13.1,4.44,7.544683434,0.472319556,NA,0.00285939599708948,0.0411349296458952,0.0205000283525649,"ResRisMcr-3-C-D-03-ScS5ExCp1d60-ITS-1","ResRisMcr-3-C-D-03-ScS5ExCp1d60-16S-1","ResRisMcr-3-C-D-03-ScS5ExCp1d60-16S-1_S231_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-03-ScS5ExCp1d60-16S-1_S231_L001_R2_001.fastq.gz","ResRisMcr-3-C-D-03-ScS5ExCp1d60-ITS-1_S231_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-03-ScS5ExCp1d60-ITS-1_S231_L001_R2_001.fastq.gz","febc450a6e294dfc38ec77404f6ddf81","c02c88aa3cc3ac2880021c6dcfc93392","92ecd772b3cb7cbe316c11cd6ba42800","5ab4055f50d033a5c69a6619523e8f23","ScS5ExCp1d60_16S_exp","ScS5ExCp1d60_16S_run","ScS5ExCp1d60_ITS_exp","ScS5ExCp1d60_ITS_run","ERR11532088","ERX10936654","ERR11532429","ERX10936995","ERS15578109","SAMEA113583200","PRJEB63076"
"ScS5ExCp2d0","ScS5Ex","Sc",5,"Ex","C",2,0,56.9025042,-2.5636748,44.732028,67.9,18.8,4.46,7.383100428,0.441245901,0.0399090909090909,0.00205095969633569,0.0177143575526046,0.0130006485362423,"ResRisMcr-2-B-B-09-ScS5ExCp2d0-ITS-1","ResRisMcr-2-B-B-09-ScS5ExCp2d0-16S-1","ResRisMcr-2-B-B-09-ScS5ExCp2d0-16S-1_S117_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-09-ScS5ExCp2d0-16S-1_S117_L001_R2_001.fastq.gz","ResRisMcr-2-B-B-09-ScS5ExCp2d0-ITS-1_S117_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-09-ScS5ExCp2d0-ITS-1_S117_L001_R2_001.fastq.gz","805d403d0ba19397846918ce63dc88e5","90728cb573d1dd0ec9adef9c2ca2af2c","71e1131c9169aca79f206cdcdd82dad7","a6df0964fea2bda7423854d6dfb31a3d","ScS5ExCp2d0_16S_exp","ScS5ExCp2d0_16S_run","ScS5ExCp2d0_ITS_exp","ScS5ExCp2d0_ITS_run","ERR11532089","ERX10936655","ERR11532430","ERX10936996","ERS15578110","SAMEA113583201","PRJEB63076"
